id,journaltitle,url,added_date
1005,Seventh Sense Research Group Journals,http://www.internationaljournalssrg.org/index.html,6/13/20 6:49 PM
1006,Shri Param Hans Education & Research Foundation Trust,http://www.sphert.org/,6/13/20 6:49 PM
1007,Sift Desk,http://www.siftdesk.org/,6/13/20 6:49 PM
1008,Significs Online Publishing,http://significsonline.com/,6/13/20 6:49 PM
1009,Signpost e Journals,http://signpostejournals.com/ejournals/Home.aspx,6/13/20 6:49 PM
1010,Silicon Valley Publishers,http://www.svpublishers.co.uk/,6/13/20 6:49 PM
1011,Singaporean Journals,http://iaaet.org/sjsr/index.html,6/13/20 6:49 PM
1012,SJournals,http://sjournals.com/,6/13/20 6:49 PM
1013,Sky Journals,http://www.skyjournals.org/index.htm,6/13/20 6:49 PM
1014,Slovakia Academic Publishing (SVAP),http://www.skaponline.com/,6/13/20 6:49 PM
1015,SM Group (SM Online Publishers),http://smjournals.com/,6/13/20 6:49 PM
1016,Smart Science & Technology,http://www.smartscitech.com/,6/13/20 6:49 PM
1017,SmatPub,http://smatpub.com/Journals.php,6/13/20 6:49 PM
1018,Smile Nation – Lets Smile Together,http://www.ijsscr.com/contact.html,6/13/20 6:49 PM
1019,Smith & Franklin Academic Publishing Corporation,http://smithandfranklin.com/,6/13/20 6:49 PM
1020,Society for Advancement of Sciences,http://www.sasjournals.com/,6/13/20 6:49 PM
1021,Society for Science and Education United Kingdom (SSE-UK) also called Society for Science and Education,https://beallslist.net/,6/13/20 6:49 PM
1022,Society for Science and Nature,http://scienceandnature.org/index.php,6/13/20 6:49 PM
1023,Society of Business Research,https://www.sbrconferences.com/,6/13/20 6:49 PM
1024,The Society of Digital Information and Wireless Communications (SDIWC),http://sdiwc.net/,6/13/20 6:49 PM
1025,Society of Education (note: one of their journals - Advances in Bioresearch - is listed in JCR),https://beallslist.net/,6/13/20 6:49 PM
1026,Society of Engineering Science and Technology (SEST India),http://www.sestindia.org/,6/13/20 6:49 PM
1027,Sons and Daughters Publishing House (SDPHI ; E-JOURNALDIRECT),http://www.e-journaldirect.com/index.php,6/13/20 6:49 PM
1028,"Source, Source Journals",https://beallslist.net/,6/13/20 6:49 PM
1029,South Asian Academic Research Journals,http://www.saarj.com/index.html,6/13/20 6:49 PM
1030,Southern Cross Publishing Group,http://www.sciencej.com/submit.html,6/13/20 6:49 PM
1031,Speak Foundation,http://foundationspeak.com/,6/13/20 6:49 PM
1032,SPIRI The Global Research,http://www.spiri.org/,6/13/20 6:49 PM
1033,Spring City Culture International Group Pte Ltd. Also: here.,https://beallslist.net/,6/13/20 6:49 PM
1034,Spring International S&T Publishing Media Co. (Spring Media Publishing),http://springpublishing.org/index.php/index/index,6/13/20 6:49 PM
1035,Spring Journals,http://www.springjournals.net/,6/13/20 6:49 PM
1036,Springwood Publishing Corporation,http://www.springwoodpublication.com.au/,6/13/20 6:49 PM
1037,Sprint Journals,http://www.sprintjournals.com/,6/13/20 6:49 PM
1038,Sri Krishna International Research & Educational Consortium (SKIREC),http://skirec.org/index,6/13/20 6:49 PM
1039,SS Publications,http://www.sspublications.co.in/,6/13/20 6:49 PM
1040,St. Anne Mary Publication,http://www.annemary.org/publication,6/13/20 6:49 PM
1041,Standard Global Journals,http://www.standardglobaljournals.com/index.html,6/13/20 6:49 PM
1042,The Standard International Journals,http://www.thesij.com/,6/13/20 6:49 PM
1043,Standard Research Journals,http://standardresearchjournals.org/,6/13/20 6:49 PM
1044,Statperson Publishing Corporation,http://statperson.com/,6/13/20 6:49 PM
1045,STM Connect,http://www.stmconnect.com/,6/13/20 6:49 PM
1046,Streem Journal,http://streemjournals.org/,6/13/20 6:49 PM
1047,Stringer Open,http://www.stringeropen.com/,6/13/20 6:49 PM
1048,Suryansh Publications,https://scholarlyoa.wordpress.com/wp-admin/www.suryanshpublications.inf,6/13/20 6:49 PM
1049,Sustainable Scientific Publisher,http://www.sustsci.org/,6/13/20 6:49 PM
1050,SV Publication,http://www.svpublication.com/,6/13/20 6:49 PM
1051,Swan Open,http://www.swanopen.com/,6/13/20 6:49 PM
1052,Swedish Scientific Publications,http://swedishscientificpublications.com/,6/13/20 6:49 PM
1053,Swift Journals,http://www.swiftjournals.org/,6/13/20 6:49 PM
1054,Swiss Journals,http://www.swissjournals.org/,6/13/20 6:49 PM
1055,Symbiosis (Symbiosis Online Publishing),http://symbiosisonlinepublishing.com/index.php,6/13/20 6:49 PM
1056,Synchro Publisher,http://www.synchropublisher.com/,6/13/20 6:49 PM
1057,Synergy Publishers,http://www.synergypublishers.com/,6/13/20 6:49 PM
1058,T&S Journal PUblications,http://tands-journal-publications.com/,6/13/20 6:49 PM
1059,TAF Publishing,http://www.tafpublications.com/platform,6/13/20 6:49 PM
1060,Takayama Publishing Group,http://journal.medsys-site.com/,6/13/20 6:49 PM
1061,Takshila,http://takshila.org/,6/13/20 6:49 PM
1062,Taraksh Journals,http://www.taraksh.org/index.htm,6/13/20 6:49 PM
1063,Techmind Research,http://www.techmindresearch.com/index.php?page=index,6/13/20 6:49 PM
1064,Technical Journals Online,http://www.technicaljournalsonline.com/index.html,6/13/20 6:49 PM
1065,Technopark Publications,http://technoparkpublications.com/,6/13/20 6:49 PM
1066,Techno Science Academy,http://technoscienceacademy.com/,6/13/20 6:49 PM
1067,Terminal Journals,http://www.terminaljournals.org/,6/13/20 6:49 PM
1068,Textroad Journals,http://www.textroad.com/,6/13/20 6:49 PM
1069,Thales Academic Publisher,http://www.thalespublisher.com/,6/13/20 6:49 PM
1070,Thavan E ACT International Journals,http://www.thavan.org/,6/13/20 6:49 PM
1071,Thetic Journals,http://theticjour.in/,6/13/20 6:49 PM
1072,Thomson & Ryberg Publications,http://www.trpubonline.com/index.php,6/13/20 6:49 PM
1073,TI Journals,http://waprogramming.com/,6/13/20 6:49 PM
1074,Time Journals,http://www.timejournals.org/,6/13/20 6:49 PM
1075,Timeline Publication Pvt. Ltd.,http://timelinepublication.com/,6/13/20 6:49 PM
1076,TLEP Journals (The Leading Edge Journal Publication Company),http://www.tlepub.org/en/,6/13/20 6:49 PM
1077,Tomas Publishing,http://tomaspubs.com/,6/13/20 6:49 PM
1078,Topclass Global Journals,http://www.topclassglobaljournals.org/,6/13/20 6:49 PM
1079,"Trade Science, Inc",http://www.tsijournals.com/,6/13/20 6:49 PM
1080,Trans Stellar (Transstellar),http://www.tjprc.org/index.php,6/13/20 6:49 PM
1081,Transaction Series on Engineering Sciences and Technologies,http://www.tsest.org/,6/13/20 6:49 PM
1082,Transcontinental Publishers,http://icjpublishers.org/index.php,6/13/20 6:49 PM
1083,Transnational Research Journals (formerly Universal Research Journals),http://universalresearchjournals.org/,6/13/20 6:49 PM
1084,TSPublications [Link dead as of 2013-08-23],https://sites.google.com/a/tspublications.org/tspublications/home,6/13/20 6:49 PM
1085,Tulpar Academic Publishing,http://www.challengejournal.com/,6/13/20 6:49 PM
1086,U.S. Science Press,http://usspress.com/,6/13/20 6:49 PM
1087,UHIVE (Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi) also here,https://beallslist.net/,6/13/20 6:49 PM
1088,Ulster Press,http://ulster-press.uk/,6/13/20 6:49 PM
1089,Unified Journals,http://unifiedjournals.org/,6/13/20 6:49 PM
1090,Unique Journals Communication (UJC),http://www.ujconline.net/,6/13/20 6:49 PM
1091,Unique Research Journals,http://www.uniqueresearchjournals.com/index.htm,6/13/20 6:49 PM
1092,United Scholars Publications,http://www.unitedscholars.net/home.html,6/13/20 6:49 PM
1093,United Scientific Group,http://unitedscientificgroup.com/,6/13/20 6:49 PM
1094,Universal Association of Computer and Electronics Engineers (UACEE),http://uacee.org/,6/13/20 6:49 PM
1095,Universal Association of Mechanical and Aeronautical Engineers (UAMAE),http://uamae.org/,6/13/20 6:49 PM
1096,Universal Publishing & Research Organization (UPRO),http://www.upro.org.in/,6/13/20 6:49 PM
1097,Universal Research Group,http://universalrg.org/index.aspx,6/13/20 6:49 PM
1098,Universal Research Publications,http://urpjournals.com/contactus.php,6/13/20 6:49 PM
1099,Universe Scientific Publishing,http://www.usp-pl.com/,6/13/20 6:49 PM
1100,UniversityPublications.net,http://www.universitypublications.net/index.html,6/13/20 6:49 PM
1101,Universum Scientific Journals (Научные журналы Universum) also here,https://beallslist.net/,6/13/20 6:49 PM
1102,Uptodate Research Publication,http://www.uptodateresearchpublication.com/,6/13/20 6:49 PM
1103,URO Journals,http://www.urojournals.com/,6/13/20 6:49 PM
1104,USN Scientific Journal,http://usnsj.com/index.php/index/index,6/13/20 6:49 PM
1105,Valley International Journals,http://valleyinternational.net/index.php,6/13/20 6:49 PM
1106,VBRI Press,http://www.vbripress.com/,6/13/20 6:49 PM
1107,Verizona Publisher (VZP),http://verizonaonlinepublishing.com/,6/13/20 6:49 PM
1108,"Vernon Innovative Publishers (Vernon, VIPOA, Vernon Open Access)",http://www.vipoa.org/,6/13/20 6:49 PM
1109,VIBGYOR Online Publishers,http://vibgyorpublishers.org/main/index.php,6/13/20 6:49 PM
1110,Victorquest Publications [company dissolved],http://victorquestpub.com/,6/13/20 6:49 PM
1111,Vidya Publications,http://vidyapublications.com/home.php,6/13/20 6:49 PM
1112,Virtual Foundation for Advancement of Science and Technology(VFAST),http://www.vfast.org/,6/13/20 6:49 PM
1113,VNMPublication,http://www.vnmpublication.com/Journal.htm,6/13/20 6:49 PM
1114,Vow Scientific Quest,http://vowscientificquest.com/,6/13/20 6:49 PM
1115,VRJ Publishers,http://www.vrjpublishers.com/index.php/index/index,6/13/20 6:49 PM
1116,VSRD International Journals,http://www.vsrdjournals.com/,6/13/20 6:49 PM
1117,Watch Plus,http://www.watchpub.org/index.htm,6/13/20 6:49 PM
1118,Webcrawler Journals,http://webcrawlerjournals.org/,6/13/20 6:49 PM
1119,We-Together to Save Yourself Society,http://www.sospublication.co.in/index.php,6/13/20 6:49 PM
1120,Wesley & Eber Publishing,http://weberpub.org/,6/13/20 6:49 PM
1121,West East Institute,http://www.westeastinstitute.com/,6/13/20 6:49 PM
1122,WFL Publisher,http://world-food.net/,6/13/20 6:49 PM
1123,Whites Science,http://whitesscience.com/,6/13/20 6:49 PM
1124,Whioce Publishing Pte. Ltd.,http://www.whioce.com/,6/13/20 6:49 PM
1125,Wilolud Journals,http://www.wiloludjournal.com/page.php?3,6/13/20 6:49 PM
1126,Wireilla Scientific Publications,http://wireilla.com/,6/13/20 6:49 PM
1127,WIT Press,http://www.witpress.com/,6/13/20 6:49 PM
1128,WOAR Journals (World Organization of Academic Research),https://www.woarjournals.org/,6/13/20 6:49 PM
1129,World Academic Journal of Business & Applied Sciences (WAJBAS Publishing) [Publisher],http://wajbas.webs.com/,6/13/20 6:49 PM
1130,World Academic Publishing,http://www.academicpub.org/,6/13/20 6:49 PM
1131,World Academic Research Journals (WARJ),http://www.worldacademicresearchjournals.org/,6/13/20 6:49 PM
1132,World Academic Union,http://www.worldacademicunion.com/default.html,6/13/20 6:49 PM
1133,World Academy of Research and Publication,http://www.warponline.org/,6/13/20 6:49 PM
1134,The World Academy of Research in Science and Engineering (WARSE),http://warse.org/,6/13/20 6:49 PM
1135,World Academy of Science and Technology (WAST),http://www.wastinc.us/,6/13/20 6:49 PM
1136,"World Academy of Science, Engineering and Technology (WASET)",http://www.waset.org/publications.php,6/13/20 6:49 PM
1137,World Business Institute Also here: http://www.wassco.org/,https://beallslist.net/,6/13/20 6:49 PM
1138,World Journal of Publisher (WJP),http://www.wjp.co.in/,6/13/20 6:49 PM
1139,World Journals of Academic Advances,http://www.wjoaa.org/,6/13/20 6:49 PM
1140,World Open Access Journals,http://www.woaj.org/,6/13/20 6:49 PM
1141,World Research Journals,http://worldresearchjournals.com/,6/13/20 6:49 PM
1142,World Research Library,http://worldresearchlibrary.org/journal.php,6/13/20 6:49 PM
1143,World Research Publications,http://www.wrpjournals.com/,6/13/20 6:49 PM
1144,World Scholars,http://wscholars.com/,6/13/20 6:49 PM
1145,World Science and Research Publishing (WSRP),http://www.wsrpublishing.com/index.php/wsrp,6/13/20 6:49 PM
1146,World Science Publisher,http://www.worldsciencepublisher.org/index.php,6/13/20 6:49 PM
1147,World Science Research Journals (WSR Journals),http://www.wsrjournals.org/,6/13/20 6:49 PM
1148,World Scientific and Engineering Academy and Society (WSEAS),http://www.wseas.org/,6/13/20 6:49 PM
1149,World Standard Organization,http://standard.org/,6/13/20 6:49 PM
1150,World Wide Journals (Sara Book Publication),http://www.worldwidejournals.com/,6/13/20 6:49 PM
1151,Wudpecker Research Journals,http://www.wudpeckerresearchjournals.org/,6/13/20 6:49 PM
1152,Wyno Academic Journals,http://www.wynoacademicjournals.org/index.html,6/13/20 6:49 PM
1153,Wyvern Publishing Group,http://www.wyvernpublishinggroup.com/,6/13/20 6:49 PM
1154,Xia & He Publishing also here,https://beallslist.net/,6/13/20 6:49 PM
1155,Yellow Loop Journal,http://journal.yloop.com/,6/13/20 6:49 PM
1156,Zant World Press,http://zantworldpress.com/,6/13/20 6:49 PM
1157,Zeal Scienza Realm of Erudition,http://zealscienza.com/zealscienza/,6/13/20 6:49 PM
1158,ZealSci Journals,http://www.zealscijournals.com/index.html,6/13/20 6:49 PM
1159,Zeetarz Group Publishing,http://www.zeetarz.com/,6/13/20 6:49 PM
1160,Zenith International Research and Academic Foundation (ZIRAF),http://www.zenithresearch.org.in/,6/13/20 6:49 PM
1161,Zia World Press,http://ziaworldpress.com/,6/13/20 6:49 PM
1162,ZolCat Academic House,http://www.zolcat.com/,6/13/20 6:49 PM
1163,Zt-Journals,http://www.ztjournals.com/,6/13/20 6:49 PM
1164,Zygoscient,http://zygoscient.org/,6/13/20 6:49 PM
1165,"Last updated December 31, 2016",https://beallslist.net/,6/13/20 6:49 PM
1166,Update,https://beallslist.net/,6/13/20 6:49 PM
1167,"Here we include publishers that were not originally on the Beall's list, but may be predatory.",https://beallslist.net/,6/13/20 6:49 PM
1168,Academic Journals,https://academicjournals.org/,6/13/20 6:49 PM
1169,"Academic Solutions (child of Academic Publications Ltd. and Dynamic Publishers, both on the Beall's list)",https://acadsol.eu/,6/13/20 6:49 PM
1170,ACTA Press,http://www.actapress.com/,6/13/20 6:49 PM
1171,"AGU Publications (website is not working, so I have listed all their journals in the Standalone Journals section)",http://www.agupublication.com/,6/13/20 6:49 PM
1172,AI Publications,http://aipublications.com/,6/13/20 6:49 PM
1173,Bio-Byword Publishing PTY LTD​,http://www.bbwpublisher.com/,6/13/20 6:49 PM
1174,Bosal Journals,http://bosaljournals.com/,6/13/20 6:49 PM
1175,Boya Century Publishing,http://www.journals.cfp.edu.pl/,6/13/20 6:49 PM
1176,Cambridge Scholars Publishing (CSP),http://www.cambridgescholars.com/,6/13/20 6:49 PM
1177,Center for Academic Research (CAR) (linked to RIPK),https://www.ijssb.com/index.php/car,6/13/20 6:49 PM
1178,Center for Contemporary Research (CCR) (linked to RIPK),http://www.ijbmcnet.com/index.php/ccr,6/13/20 6:49 PM
1179,Center for Promoting Education and Research (CPER),http://cpernet.org/,6/13/20 6:49 PM
1180,Chembio Publishers,http://chembioepub.com/,6/13/20 6:49 PM
1181,Cloud Journals (also Cloud Publications),https://beallslist.net/,6/13/20 6:49 PM
1182,Common Ground Research Networks (Common Ground Publishing),https://cgnetworks.org/,6/13/20 6:49 PM
1183,Consortia Academia,http://consortiacademia.org/,6/13/20 6:49 PM
1184,Copernicus Publishing,http://copernicuspublishing.com/,6/13/20 6:49 PM
1185,Crimson Publishers​,http://crimsonpublishers.com/,6/13/20 6:49 PM
1186,Edupedia Publications (see also International Scholarly Open Access Research),https://beallslist.net/,6/13/20 6:49 PM
1187,EM International,http://www.envirobiotechjournals.com/,6/13/20 6:49 PM
1188,Engineering Information Institute (ENGII),http://www.engii.org/,6/13/20 6:49 PM
1189,EnPress Publisher,http://enpress-publisher.com/,6/13/20 6:49 PM
1190,eScientific Research (eSciRes),http://escires.com/,6/13/20 6:49 PM
1191,Geist Science,https://geistscience.com/,6/13/20 6:49 PM
1192,GJ Publications (G J Publications),http://www.gjpublications.com/,6/13/20 6:49 PM
1193,"Globeedu Group (the group's journals are already on the Beall's list, but the group didn't have a website before)",http://www.globeedugroup.com/,6/13/20 6:49 PM
1194,GPH Journal (connected to EPH Journal),http://www.gphjournal.org/,6/13/20 6:49 PM
1195,Gupta Publications,http://www.guptapublications.com/,6/13/20 6:49 PM
1196,Healthcare Bulletin,http://www.healthcare-bulletin.com/,6/13/20 6:49 PM
1197,​Incessant Nature Science Publishers (INSPublishers),https://beallslist.net/,6/13/20 6:49 PM
1198,Informing Science Institute (ISI),https://www.informingscience.org/,6/13/20 6:49 PM
1199,"Innovision Health Media, Inc.",http://innovisionhm.com/,6/13/20 6:49 PM
1200,International Association of Engineers (IAENG),http://www.iaeng.org/,6/13/20 6:49 PM
1201,International Association of Science and Technology for Development (IASTED),http://www.iasted.org/,6/13/20 6:49 PM
1202,International Business Academics Consortium (IBAC),http://ibac-conference.org/ibac/index.html,6/13/20 6:49 PM
1203,International Journal of Modern Research and Development (IJMRND),http://www.ijmrnd.com/,6/13/20 6:49 PM
1204,International Peer Reviewed Journals and Books (IPRJB),https://www.iprjb.org/,6/13/20 6:49 PM
1205,International Scientific Journal (ISJ),http://www.scientific-journal.com/,6/13/20 6:49 PM
1206,International Scientific Organization (links to Bosal),http://www.iscientific.org/,6/13/20 6:49 PM
1207,International Technology and Science Publications Ltd (ITS),http://www.itspoa.com/,6/13/20 6:49 PM
1208,IRDP Group of Journals (Innovative Research Developers and Publishers),http://irdp.info/,6/13/20 6:49 PM
1209,IRIS Publishers,https://irispublishers.com/,6/13/20 6:49 PM
1210,Journals of University of Babylon,https://www.journalofbabylon.com/,6/13/20 6:49 PM
1211,Kosmos Publishers,http://www.kosmospublishers.com/,6/13/20 6:49 PM
1212,Lectito,http://www.lectitopublishing.nl/,6/13/20 6:49 PM
1213,LIDSEN Publishing Inc. (see also Open BioMedical Publishing Corporation),https://beallslist.net/,6/13/20 6:49 PM
1214,Longdom Publishing,https://www.longdom.org/,6/13/20 6:49 PM
1215,Lupine Publishers,http://www.lupinepublishers.com/,6/13/20 6:49 PM
1216,MedCave Publications (also here),https://beallslist.net/,6/13/20 6:49 PM
1217,​Modern Business Press,http://www.modernbusinesspress.com/,6/13/20 6:49 PM
1218,Multidisciplinary Digital Publishing Institute (MDPI) ,http://www.mdpi.com/,6/13/20 6:49 PM
1219,Ology Journals,http://ologyjournals.com/,6/13/20 6:49 PM
1220,Onjourn,https://www.onjourn.org/,6/13/20 6:49 PM
1221,Onomy Science (Onomy Journals),http://onomyscience.com/,6/13/20 6:49 PM
1222,Open Access (OA) Publication,https://oapublication.com/,6/13/20 6:49 PM
1223,Oriental Scientific Publishing Company,http://ospcindia.org/,6/13/20 6:49 PM
1224,Prague Development Center (PRADEC),http://www.pradec.eu/,6/13/20 6:49 PM
1225,PubMedHouse,http://www.pubmedhouse.com/,6/13/20 6:49 PM
1226,ReDelve International Publications,https://www.redelve.com/,6/13/20 6:49 PM
1227,Research Center of Education and Science (RCES),http://rcesnet.com/,6/13/20 6:49 PM
1228,Research Novelty Publisher (RNP),https://researchnovelty.com/,6/13/20 6:49 PM
1229,Research Route,http://www.researchroute.com/,6/13/20 6:49 PM
1230,S Open Access Open Journals Publishing (SOAOJ),https://soaoj.com/,6/13/20 6:49 PM
1231,"SAE Publications (Scientific and Academica Editores Publication house, SAEP)",http://saepub.com/,6/13/20 6:49 PM
1232,Scholarly Pages (new website of The Scientific Pages),https://beallslist.net/,6/13/20 6:49 PM
1233,Scholars Academic and Scientific Society (SAS Society),https://sassociety.com/journals/,6/13/20 6:49 PM
1234,SciAccess Publisher (SciAccess Publishers),http://www.sciaccesspublishers.com/,6/13/20 6:49 PM
1235,Science Publishing Group (spg.ltd),http://spg.ltd/,6/13/20 6:49 PM
1236,Scientia Socialis,http://www.scientiasocialis.lt/,6/13/20 6:49 PM
1237,Scientific Education,http://www.scientificeducation.org/,6/13/20 6:49 PM
1238,Scimaze Group (Scimaze Publishers),https://scimaze.org/,6/13/20 6:49 PM
1239,SciTech Central Inc.,http://www.scitcentral.com/,6/13/20 6:49 PM
1240,Social Science Journals (a website created by three predatory publishers),http://socialsciencejournals.com/,6/13/20 6:49 PM
1241,Sryahwa Publications,http://www.sryahwapublications.com/,6/13/20 6:49 PM
1242,Stechnolock,http://www.stechnolock.com/,6/13/20 6:49 PM
1243,Synotec Publishers,http://www.synotecpublishers.com/,6/13/20 6:49 PM
1244,Syntax Publishers,https://syntaxpublishers.org/,6/13/20 6:49 PM
1245,The American Publishing House (TAPH),https://www.theamph.com/,6/13/20 6:49 PM
1246,Thomson.id,http://thomson.id/,6/13/20 6:49 PM
1247,"TSNS ""Interaktiv plus"", LLC",https://interactive-plus.ru/en,6/13/20 6:49 PM
1248,UK Education Consultancy Services Ltd,https://uk-education.com/publications,6/13/20 6:49 PM
